;userID;ISBN;bookRating
24954;129008;051513306X;8
10781;126256;155874262X;5
63995;128208;084237048X;9
55975;87141;039912439X;7
5585;64779;1573220876;8
22820;135149;080701222X;7
41816;99441;038530224X;9
11676;30324;080213825X;8
59907;101851;087905784X;8
54491;98391;1575668386;9
54706;79441;087994031X;8
66325;147219;1880092190;6
58485;98391;050552452X;9
23968;8734;156138450X;5
21550;150968;067189109X;8
43161;46398;006009351X;7
33149;53256;055357910X;10
53689;75081;385630505X;10
4006;41455;051510566X;5
17682;142398;1551668653;6
58950;98391;1880284685;10
36911;47316;051720679X;10
48745;56959;1570544018;10
57502;93869;088070859X;7
56765;90137;1573350001;5
65459;138995;043936213x;10
30394;116005;1853260789;5
41649;98391;1551668939;8
66530;148405;006019426X;7
30981;98391;1551667002;5
4990;71752;034540288X;6
56827;91113;1593760167;9
61094;108379;1858281741;5
63145;123883;044022697X;5
61102;108583;1555612415;6
24749;126814;1567187072;5
10556;106388;014028009X;10
15290;2891;1400032717;8
2595;278390;080410753X;9
58512;98391;074344230X;9
26083;80642;038077030X;2
58407;98391;034540565X;8
58934;98391;1594142343;8
50911;60337;051712260X;8
19680;56447;1555910807;4
13135;107333;044990928X;8
29276;61146;044023719X;4
51871;67174;1591823145;6
13772;1733;037325928X;7
16170;17190;076422249X;6
66005;143827;080505300X;8
58664;98391;1569473536;10
16315;126196;1551668998;9
25848;139378;067162461X;10
53597;74488;1570670021;5
44349;143253;030711659X;10
5255;54289;044651652X;8
65434;138883;1556616767;10
56090;87141;1572318546;7
1562;106225;044023722X;9
59545;99648;1572241268;7
53880;103624;037324570X;4
20507;98263;034539044X;10
18863;150663;1580050158;10
15082;59799;1558746161;9
54359;77886;091846451X;5
60283;103336;074324527X;10
56547;88733;067973130X;9
13078;139601;067102535X;8
2627;33816;080410753X;7
61801;112407;039482587X;8
64946;135265;1931543151;8
17311;143037;038079487X;7
30782;110912;068810312X;10
1983;277402;051511605X;6
18391;139359;044651862X;8
24327;125039;055357339X;10
8141;123981;042505733X;8
8832;45557;051512608X;6
42897;47417;1563523302;7
6424;76530;059035342X;10
35914;130438;1585420921;7
55800;85993;1577344987;10
19190;6242;037570745X;7
60021;101851;1878058789;4
28093;43246;034542610X;5
62019;113961;1883211042;5
30192;98391;1551667177;10
52842;133886;1400031834;4
25704;45757;038072751X;8
6486;111731;059035342X;10
48653;53174;5353004329;10
22945;27192;074342347X;7
10404;70480;1931561648;10
32922;130011;034536743X;3
1295;23768;039480029X;8
21013;6577;1573227528;5
25645;10819;1555838537;8
25323;10354;1591820324;9
31797;113624;038080297X;5
44127;101851;1565922352;7
65135;148590;1586212702;8
53069;71470;285036066X;5
17438;69355;1885211279;7
30120;102647;055327094X;7
59444;98930;069601775X;8
19479;18832;080411109X;8
48085;52215;1590520327;4
33118;67775;037324472X;5
11846;10314;1573225789;8
33931;21937;1555836585;5
19621;60244;1401300014;8
29316;36299;052594673X;6
56045;87141;1565922433;8
46852;127200;1569310823;8
41066;136306;1557482640;8
15413;47561;038549565X;8
50131;129777;055310893X;6
5839;32934;044022103X;8
6846;25410;014025448X;8
22253;109293;078688505X;8
38201;145641;044022733X;10
50698;60244;1563052407;10
63646;126814;1567180345;5
31562;16966;1573441546;9
33059;20350;1573225053;7
4435;99630;067976402X;2
45746;139742;1843330202;7
14180;147396;1573229326;6
52944;77809;1550370057;10
33462;126812;038073267X;8
34231;23243;1566195322;9
37666;108960;068486424X;9
6827;278202;014025448X;2
29571;49753;044022859X;10
65226;137688;067978179X;10
6105;135360;068484477X;10
59769;142026;044651862x;8
58554;98391;078670943X;9
21088;40922;055309999X;6
25335;28594;159182396X;7
30728;47316;067168390X;10
39259;95010;042513329X;6
7280;69232;051513287X;10
37878;28594;1569714649;7
54090;76499;031211799X;10
22319;7346;1575668335;7
31857;120588;193168605X;8
44047;125979;1555972608;8
6029;69078;068484477X;8
21733;63967;006091307X;8
16786;71169;038548562X;2
313;89406;088365721X;8
18911;33094;055337933X;10
22113;127519;042518272X;5
64081;129074;014013767X;8
63410;125203;2070367401;7
58235;98440;1559586710;10
40971;33826;1879045265;10
13065;67176;067102535X;8
60070;102034;1578590701;8
3989;135831;067976397X;7
15325;151455;1400032717;8
52003;67840;1840222050;10
53217;124414;1550548417;5
42633;36327;055326138X;7
55939;86877;2895490236;2
55418;83287;1563520168;10
38041;35030;048641583X;9
34806;67547;1582431817;9
63027;123069;1580630855;10
53756;75591;059046616X;7
38019;146821;067165411X;7
59902;101851;080537566X;7
2862;114988;1400031354;7
57115;93047;041373790X;8
23695;148258;1573221767;6
15580;86965;1573225681;10
9388;152186;067164257X;7
51649;65192;044150485X;7
25732;87555;067154683X;10
18983;53220;042517364X;7
27117;141511;044100315X;6
59548;124818;1561450022;5
12062;52614;055356160X;8
44292;38595;1581172206;7
43149;36715;1853260169;10
2000;277427;002542730X;10
18214;95991;038070613X;8
37928;122793;078601086X;8
21119;30276;055357809X;6
25606;91423;042506803X;10
3756;277623;1400031346;8
13922;115003;038082101X;8
12522;152435;038529929X;3
32752;20060;1555217575;7
1265;3172;039480001X;10
4273;6575;067976402X;7
16609;95359;1565122968;7
45204;41450;067147717X;10
63301;124322;1573225037;7
42212;35859;1561380334;9
20152;42847;140004538X;7
29022;127233;1570424993;6
47933;51992;1570362777;7
36867;26583;019866141X;7
40585;94951;034536161X;7
21642;38781;1551662604;5
34847;23768;1885222629;7
25229;139913;1551665999;8
35054;46003;1573247073;10
65733;142129;1563976935;5
8445;37950;044021145X;6
47178;49889;044021162X;6
4298;21014;067976402X;7
3878;146709;034539657X;7
62485;116364;157062206X;5
58198;97198;037383523X;5
50699;113955;1563052407;8
7284;74758;051513287X;8
60616;105627;1563151715;1
58575;98391;097436391X;9
50530;60017;1840651059;7
41187;34568;1591291607;10
50816;60255;1565117530;10
23127;72214;006109868X;9
63629;126736;031211768X;5
33167;60031;076111937X;9
25326;10354;1591822068;10
10546;98794;014028009X;8
66523;148263;1892213680;10
17375;95359;1573226521;9
45955;80202;1573220426;10
41457;35185;1885072279;7
24854;56959;1893010023;10
14040;135149;1561706213;8
52993;70898;1930683006;8
3862;86720;034539657X;7
1043;141710;042511774X;8
44319;38660;080651745X;9
31946;140265;037570731X;5
6115;140555;068484477X;10
18617;98391;1551667371;10
27438;27540;1561797197;7
1311;23768;039480967X;7
2407;40943;043936213X;10
13859;151002;1551665794;9
66794;150932;037370352X;6
38000;49403;1579546463;8
38838;30276;1850153299;6
30099;98391;042516232X;10
4342;42181;067976402X;10
42087;150960;088070683X;8
28982;14573;1559718641;10
36644;123883;067100400X;5
44765;62891;1853260398;10
21016;6604;044022392X;8
23835;69078;037540600X;8
20649;48217;039914675X;8
3089;148121;1400034779;8
1120;52631;1558743669;10
12682;94347;038533334X;7
46548;79740;1551664151;5
66247;146348;037540807X;10
39695;102399;067173685X;9
36894;26593;034544325X;8
16674;29905;1576738167;9
5220;28619;044651652X;10
53308;73196;155821304X;6
4406;86051;067976402X;9
64085;129074;034528724X;7
579;135360;081297106X;9
59603;100459;039395272X;7
65480;139287;1884183476;9
36246;26490;1885173334;8
54256;139586;188886916X;8
50275;59115;1568650450;6
77;76351;038550120X;10
52436;69228;189062635X;8
16281;45113;1551668998;8
64746;133962;155050164X;10
2878;136326;1400031354;9
9554;70666;080410526X;9
37440;27875;1878823205;7
7958;132846;037326254X;10
1264;277203;039480001X;9
41660;131597;1551669161;4
33899;98391;1551669013;8
46001;44190;1878246003;8
36493;28591;1551664186;5
25391;133935;034540727X;8
55019;110483;1562924664;6
15440;46398;006099486X;5
44715;40029;2070380599;10
46419;46398;078688133X;5
55587;85033;9501290670;10
2579;88733;068971310X;10
21836;149084;156138190X;7
29216;15228;1571740570;10
56553;88733;078970790X;8
51945;67547;1879651319;10
53458;127359;1931497125;7
28729;102154;081180464X;10
34009;22154;1891984322;5
58948;98391;1880284669;9
48758;53575;039914062X;5
54715;95353;1571458735;10
58953;98391;188028474X;10
18567;105979;042516876X;6
15574;2977;1573225681;8
20118;127359;039305747X;9
58579;114988;1400041732;7
16152;48046;068486441X;10
51985;67829;1585748005;8
51247;62464;006052703X;9
24372;133790;074322423X;5
12473;16459;038529929X;9
44603;39616;1562925911;9
12896;115435;038001503X;10
7128;34735;039592720X;10
41794;35859;037540421X;9
56786;90616;039331622X;5
38064;28938;1586630997;10
49535;56293;1558321276;7
58451;98391;039915163X;8
46652;47411;067160032X;10
40396;59705;067187120X;10
1341;1530;044023722X;8
57356;93179;1555132901;7
7715;96462;034530988X;8
51038;61296;019283150X;8
46395;46398;002411510x;7
40739;38679;1550541250;6
65863;143163;087011249X;10
12018;145110;034546074X;8
11097;23571;034543014X;10
3700;135064;1558744150;8
39362;83637;006103102X;7
4398;80683;067976402X;10
48920;54925;1931561338;6
13341;7352;006109594X;6
44143;38023;1879639815;1
57574;94347;1566890330;9
35673;25409;061812733X;9
60315;104058;075960715X;5
34066;60977;051513175X;6
26315;102647;1551668246;6
20243;81844;006103004X;5
47963;52044;014028902X;10
58914;98391;1594141843;9
445;22423;074343627X;10
72;60337;038550120X;8
57002;142039;1559722509;3
58996;98391;1893896870;9
50499;59971;1583225846;8
58681;98391;1571743405;10
20901;136139;1573223425;9
23950;138844;044920846X;8
57286;93047;189206524X;7
212;94549;043935806X;10
11965;28634;042517736X;8
51989;67840;037572737X;9
15546;2977;063118449X;9
10566;123257;014028009X;7
1899;46368;038550926X;7
47579;51440;159285107X;10
11732;6251;068484267X;8
66233;146146;1585740128;7
23382;136491;1400060737;10
7059;62862;1878424319;8
5991;37712;068484477X;7
62691;119051;9992801735;7
25281;74519;1561797111;4
59432;98887;1899171681;2
30967;98391;1551666847;10
51444;63956;089879854X;9
38185;129074;034531901X;6
57466;93513;037310748X;7
62228;114813;1886411778;7
35539;25103;038080896X;7
16105;59656;060980619X;10
38330;81318;043920352X;8
61610;148258;038548948X;8
45088;40958;225303598X;8
27220;16634;067154313X;7
46120;44756;1402521154;9
13808;8936;055329945X;9
44398;100355;038081336X;6
478;67627;074343627X;5
50324;69697;037325976X;9
58787;98391;1590580338;8
19159;35836;038073186X;6
2124;76499;006440188X;10
2640;44611;080410753X;10
4580;124048;1558744606;8
66010;143886;006093770X;5
33528;21240;067179325X;8
48545;52984;044010047X;5
31563;93047;1573441546;8
49735;56856;1557044007;8
52920;70569;1559720670;8
25479;10560;037542055X;9
59000;98391;1893896951;10
61691;112001;1404304606;10
51313;96448;067102308X;5
46749;58482;1930051220;10
8249;72523;042513699X;8
24050;103187;078689007X;6
3933;6073;067976397X;10
43592;36938;037575931X;10
36072;125692;1558532331;10
32161;18722;187842419X;9
58015;95932;1573241857;8
33857;142524;1573225320;9
47685;51591;1892714027;10
6505;120155;059035342X;9
23087;8067;1592680291;10
16165;106078;068985546X;10
29253;130554;039923490X;9
31284;16795;1883953154;7
53544;137688;1585675156;6
28184;120767;051511992X;6
29914;88677;155166674X;8
19795;86371;1573229628;7
6273;78783;044022425X;10
33466;21031;1570422877;9
18322;36606;044651862X;8
44557;135149;074347628X;7
52257;81136;034529694X;7
49771;85043;006093817X;7
10938;57398;1558531025;9
60026;101851;1882606345;9
29213;98904;006051261X;10
26418;72742;1562477587;5
53430;127359;1564023060;7
62422;115971;1563086123;10
40991;129074;020530902X;10
44818;40553;068814425X;9
15427;18486;006099486X;9
23800;15408;1570621608;9
51578;64629;093607003X;8
14174;141302;1573229326;7
25598;114988;034541215X;8
52981;70666;081674128X;8
53974;85367;082177140X;9
58684;98391;1573222496;10
10306;278449;1568846010;7
29637;48037;1576738159;7
8470;51252;044021145X;8
15430;25409;006099486X;9
42921;52779;1570640742;10
52797;70052;1894463188;5
61214;109574;081461423X;10
59665;100906;037571944X;7
26910;12194;068815512X;7
51324;62891;1400048869;6
49403;55631;1588180816;8
1788;149934;014023313X;10
11563;130243;006101351X;8
9464;94951;068416325X;8
56507;88677;067178644X;8
59072;134705;1552450929;9
18776;71853;067973225X;3
8653;104636;044021422X;9
56845;91383;1565121422;9
11990;115161;042517736X;5
33150;54374;055357910X;6
31648;130480;055334949X;7
23816;8681;006019197X;8
34842;23768;1885222572;7
21035;88733;006019393X;7
23678;8393;084770176X;9
46122;44761;074343501X;6
6165;89602;140003180X;8
65612;140974;031211236X;8
19645;126196;1551667215;6
58284;98142;1403301131;8
1168;108763;1558743669;10
65876;143175;1552042766;7
58667;98391;1569473706;10
60570;105374;1864502517;9
66844;151503;1556616457;6
20380;39345;015100692X;3
39676;31393;1576730824;7
38326;132173;038097617X;7
3012;95128;1400034779;7
65642;141310;1840460628;9
14784;113030;030681188X;9
65668;141600;1569314950;5
5363;143270;044651652X;8
61297;116558;1883013658;7
49682;109461;1556590636;5
16874;3578;1573225517;10
65455;138940;1591295327;10
1574;112001;044023722X;9
39679;31410;067940337X;5
21019;77491;044022392X;6
44932;40889;1551666936;6
54593;78844;1577330099;8
61727;112083;1591163293;8
51786;93868;1551666804;9
612;68436;031286504X;9
15351;119671;1573222453;10
24198;8935;1551667878;9
51598;64790;1573221716;9
14282;44893;051512463X;6
60363;104399;067056172X;10
21270;92979;031225234X;6
58563;98391;082177428X;10
42810;43910;074325550X;7
19789;19036;1573229628;7
14349;98391;084395051X;7
27350;111166;1558533729;10
52013;134797;031218008X;9
16384;76352;1558743316;9
5925;114414;051511779X;5
4855;134029;051512317X;10
65180;137077;038547007X;5
34571;130893;038549422X;9
15306;66574;1400032717;6
5109;11529;1558745157;7
24758;113961;084235266X;8
14300;126907;051512463X;7
5115;32346;1558745157;10
10680;278832;155874262X;10
65702;141902;1888914831;10
40502;145412;1559580240;6
6327;22625;059035342X;10
7073;92798;1878424319;5
58909;98391;1594141460;9
19725;149907;1573220825;10
57189;93047;1561632287;5
37491;28177;014015275X;1
48940;137347;015600254X;8
23263;90309;1551665301;8
22040;124200;034530456X;7
17140;3827;038533303X;10
66921;152291;006440403X;8
36138;26053;006440787X;8
12456;121135;1563410443;8
22171;111130;055357857X;6
25421;54005;080411188X;10
29837;16115;082175260X;5
38642;85067;1582341052;4
35781;75089;044653143X;10
3892;277639;044921852X;7
18252;46909;044023672X;7
43658;37030;1562542621;10
21761;7210;1855013592;5
39807;113277;037376507X;10
1495;69354;044023722X;10
1420;38273;044023722X;5
25103;134347;067188414X;8
55468;83637;1883991447;9
65659;141491;1575663864;8
31965;116630;014024980X;10
49777;56959;006092554X;10
31721;17190;1576737527;10
26525;11621;1401900844;10
64451;130554;067187215X;5
9425;35233;067187098X;9
49534;56288;1569317798;10
23765;55097;067082982X;5
63641;126812;1569715696;7
50310;59172;1568950748;9
1263;127359;030700645X;8
65525;139643;1852307188;10
11449;32627;006101351X;8
27316;107784;1551660989;5
18474;5287;067900856X;5
43121;36715;014100231X;8
2302;41585;038548951X;10
47881;51883;1586601415;10
32563;97198;1551666138;10
21613;36749;1400042070;8
3595;93629;014038572X;7
61574;110973;189238907X;9
34133;22625;1590770021;9
52668;98391;1551667118;10
34366;81795;1565924924;9
9158;12283;055357258X;8
32663;47316;038000321X;9
9136;95359;055357230X;6
15310;91634;1400032717;10
31274;128464;1878424114;8
29619;15945;1582431302;7
35612;25351;1558539522;5
3233;20680;042516098X;6
23167;75591;037570910X;6
47552;51440;1561381489;8
58544;98391;077832009X;8
64930;135265;055329959X;9
27622;12824;1591823668;7
20657;104058;039914675X;10
26571;98391;038081806X;9
49102;55490;078691551X;10
2803;17906;1400031354;7
25753;16795;087113795X;8
60645;105956;3822816280;10
24009;87949;006109286X;10
56498;88677;037307946X;5
5955;10314;068484477X;7
45544;42914;1563334879;7
38014;28804;068814862X;8
34900;23872;015334850X;7
30558;123883;038079456X;5
18781;94494;067973225X;6
29625;94347;1891830430;9
6878;64498;014025448X;10
5860;95359;044022103X;8
59670;100906;055376246X;9
17126;3827;038081658X;10
58780;98391;1590580141;9
21089;42323;055309999X;9
38671;30255;086020717X;5
46390;46389;1570817707;9
44712;39967;1885670362;5
23550;8284;1557739404;9
7711;77383;034530988X;9
37629;30533;061815082X;9
49287;129494;1570642710;8
57501;93855;1401011349;6
66516;148258;3822818232;10
11164;69971;038542017X;7
48952;55075;023398691X;7
65684;141902;067150245X;10
7375;23392;044661257X;6
20950;43910;1573229725;10
35810;25601;1565652061;9
42485;35921;044841645X;7
21843;7286;156476737X;6
